,backers_count,category,pledged,state,blurb_length,goal_in_usd,campaign_duration,sub_category
2879,16,technology,5693.0,0,21.0,42094.24,40,web
2880,135,technology,26729.0,1,21.0,1000.0,30,robots
2881,10,technology,117.0,0,20.0,61053.79,30,hardware
2882,557,technology,14946.0,1,19.0,8901.35,31,diy electronics
2883,0,theater,0.0,0,23.0,5000.0,30,plays
2884,3,technology,5070.0,0,20.0,24000.0,52,robots
2885,4,technology,152.29,0,23.0,14859.28,30,software
2887,10,technology,1091.0,0,22.0,35000.0,30,web
2888,264,technology,34652.0,1,21.0,30000.0,30,hardware
2889,43,technology,786.0,1,24.0,235.52,21,space exploration
2890,12,technology,2000.0,1,22.0,2000.0,40,robots
2891,227,technology,27039.0,1,22.0,18000.0,50,gadgets
2892,71,theater,9525.0,1,12.0,9500.0,31,plays
2893,5,technology,203.0,0,20.0,10000.0,30,hardware
2894,202,technology,5101.77,1,15.0,3200.0,21,software
2895,5,theater,1509.99,1,19.0,1500.0,41,festivals
2896,1,theater,1.0,0,3.0,7000.0,60,festivals
2897,25,theater,1025.0,1,19.0,1162.07,30,festivals
2898,75,theater,7335.0,1,20.0,5500.0,31,musical
2899,0,theater,0.0,0,17.0,5965.72,59,musical
2900,450,technology,66458.23,1,20.0,72425.01,30,hardware
2901,56,technology,1967.5,0,13.0,3594.15,30,hardware
2902,83,technology,10251.38,1,20.0,7564.5,30,software
2903,5,technology,230.0,0,15.0,100000.0,45,software
2904,9,technology,1008.0,0,13.0,12357.12,31,hardware
2905,4,technology,4117.7,0,22.0,6318.56,47,makerspaces
2906,36,theater,4166.0,1,22.0,5557.22,29,comedy
2907,1470,technology,291603.0,1,21.0,50000.0,35,gadgets
2908,2,technology,16.0,0,24.0,10500.0,30,wearables
2909,2,technology,2018.8,0,19.0,5498.35,30,software
2910,6,theater,181.0,0,15.0,7333.92,30,musical
2911,4,technology,61.0,0,17.0,305114.53,40,makerspaces
2912,11,technology,1733.0,1,23.0,1200.0,35,gadgets
2913,14,theater,1000.0,1,20.0,831.37,29,musical
2914,1,theater,1.0,0,20.0,800.0,15,musical
2915,5,technology,104.0,0,15.0,5268.03,30,makerspaces
2916,4,technology,150.0,0,13.0,20000.0,30,robots
2917,1,technology,10.0,0,11.0,372453.35,30,web
2918,85,technology,3855.0,1,24.0,2000.0,30,gadgets
2919,13,technology,456.0,0,19.0,15000.0,30,makerspaces
2920,5,technology,162.0,0,11.0,50000.0,60,software
2921,624,technology,33758.0,1,9.0,5014.0,30,gadgets
2922,4,technology,1687.8,0,14.0,44980.54,32,makerspaces
2923,32,technology,5122.29,1,24.0,3752.09,26,gadgets
2924,893,technology,408434.01,1,20.0,10000.0,30,gadgets
2925,27,technology,17768.29,0,21.0,38841.5,30,wearables
2926,20,technology,1600.0,0,23.0,100000.0,42,sound
2927,2824,technology,99161.01,1,10.0,40000.0,32,gadgets
2928,554,technology,50696.99,1,19.0,6800.0,28,gadgets
2929,54,technology,3003.0,1,17.0,2000.0,20,gadgets
2930,12,technology,2615.0,0,21.0,18346.41,59,wearables
2931,2,technology,30.0,0,21.0,500000.0,30,software
2932,99,technology,8098.99,1,14.0,500.0,30,hardware
2933,58,theater,1686.0,1,25.0,1237.66,27,plays
2934,1804,technology,100603.1,1,22.0,75000.0,30,gadgets
2935,1,technology,1.0,0,25.0,9403.07,60,web
2936,1,technology,1000.0,0,21.0,100000.0,34,web
2937,0,theater,0.0,0,21.0,500.0,7,plays
2938,96,technology,7654.0,0,21.0,32012.96,40,hardware
2939,63,theater,1550.75,1,22.0,2285.47,30,festivals
2940,9,technology,146.0,0,22.0,25000.0,39,space exploration
2941,7,theater,124.0,0,23.0,6500.0,38,musical
2942,23,technology,3015.0,0,20.0,12000.0,30,robots
2943,0,technology,0.0,0,16.0,37698.1,30,sound
2944,782,technology,107439.0,1,21.0,50000.0,52,gadgets
2945,133,technology,44861.0,1,12.0,12900.0,60,hardware
2946,13,technology,2086.0,0,18.0,14723.98,30,hardware
2947,45,technology,68358.0,1,20.0,25162.17,50,gadgets
2948,363,technology,42180.0,1,22.0,10000.0,35,wearables
2949,3,technology,16.0,0,23.0,5593.54,30,web
2950,1,technology,1.0,0,17.0,26197.9,30,web
2951,92,technology,72431.0,1,19.0,25000.0,58,sound
2952,236,theater,33305.0,1,20.0,30000.0,30,comedy
2953,5,technology,50.0,0,25.0,100000.0,30,space exploration
2954,4,technology,41.0,0,14.0,44961.14,30,web
2955,50,theater,1351.0,1,27.0,1681.09,30,festivals
2956,55,technology,64505.0,1,23.0,40000.0,31,hardware
2957,25,technology,19920.0,0,18.0,238591.4,60,gadgets
2958,1,technology,1.0,0,22.0,75000.0,35,wearables
2959,4,technology,144.0,0,17.0,7024.9,30,hardware
2960,20,theater,580.0,1,15.0,835.53,15,plays
2961,8,technology,296.0,0,22.0,7500.0,30,makerspaces
2962,2,technology,58.0,1,25.0,1.0,30,gadgets
2963,8,theater,614.0,1,21.0,466.92,33,festivals
2964,1,technology,10.0,0,19.0,6000.0,30,web
2965,527,"theater"",""position"":15,""color"":16743775,""urls"":{""web"":{""discover"":""http:",64258.0,1,23.0,50000.0,36,
2966,42,theater,1690.0,1,25.0,1267.26,59,plays
2967,8,theater,291.0,0,25.0,1000.0,30,plays
2968,1,theater,25.0,0,25.0,7500.0,35,comedy
2969,7,technology,47329.0,0,15.0,879.6,38,gadgets
2970,7,theater,270.0,1,19.0,331.32,12,plays
2971,2,technology,146.0,0,18.0,6006.56,45,robots
2972,704,technology,136243.0,1,15.0,8000.0,35,gadgets
2973,146,technology,4518.0,1,20.0,1000.0,30,gadgets
2974,72,theater,16185.0,1,24.0,16000.0,22,musical
2975,33,theater,3152.0,0,25.0,30000.0,33,musical
2976,62,theater,3363.0,1,19.0,1300.0,29,festivals
2977,15,theater,520.0,1,23.0,767.93,32,musical
2978,43,theater,5044.0,1,18.0,3815.95,60,experimental
2979,483,technology,11410.0,1,24.0,9034.1,30,diy electronics
2980,9,technology,1115.0,0,15.0,1739.28,60,software
2981,9,technology,343.0,0,10.0,4782.49,45,diy electronics
2982,738,technology,113865.0,1,23.0,12259.67,60,wearables
2983,6,technology,93.0,0,18.0,83522.27,30,flight
2984,249,theater,28102.0,1,20.0,25000.0,30,immersive
2985,11,technology,651.0,0,6.0,50000.0,46,gadgets
2986,20,theater,1000.0,1,14.0,500.0,16,plays
2987,91,technology,39967.0,1,12.0,28441.8,30,sound
2988,0,technology,0.0,0,17.0,50000.0,40,wearables
2989,22,theater,2505.0,1,26.0,1000.0,18,experimental
2990,16,"theater"",""position"":15,""color"":16743775,""urls"":{""web"":{""discover"":""http:",1100.0,1,14.0,1449.39,29,
2991,7,technology,316.0,0,15.0,5000.0,13,software
2992,202,theater,15222.0,1,16.0,15000.0,26,experimental
2993,21,technology,435.0,0,17.0,3000.0,30,software
2994,7,theater,12600.0,1,24.0,265.83,15,comedy
2995,64,film & video,15178.0,1,9.0,15000.0,50,narrative film
2996,45,"food"",""position"":8,""color"":16725570,""urls"":{""web"":{""discover"":""http:",7161.0,1,18.0,7030.0,30,
2997,27,"food"",""position"":8,""color"":16725570,""urls"":{""web"":{""discover"":""http:",1511.0,1,22.0,2004.34,15,
2998,14,food,1936.0,0,19.0,3550.0,30,community gardens
2999,23,film & video,2370.0,1,26.0,2000.0,27,television
3000,9,film & video,163.0,1,24.0,61.41,6,shorts
3001,19,film & video,1376.0,0,23.0,15000.0,46,music videos
3002,56,food,2213.0,1,21.0,1869.6,20,events
3003,441,"food"",""position"":8,""color"":16725570,""urls"":{""web"":{""discover"":""http:",68527.0,1,19.0,20000.0,45,
3004,316,food,28822.0,1,10.0,25000.0,20,small batch
3005,6,film & video,165.0,1,22.0,156.59,16,webseries
3006,16,film & video,550.0,1,17.0,500.0,30,narrative film
3007,31,film & video,1060.0,1,27.0,1475.98,28,shorts
3008,30,film & video,1746.0,0,25.0,7000.0,21,science fiction
3009,235,film & video,17441.0,1,23.0,13993.42,30,science fiction
3010,6,film & video,131.0,0,12.0,500.0,29,science fiction
3011,2,food,90.0,0,24.0,70000.0,30,food trucks
3012,30,film & video,2000.0,1,25.0,2675.78,20,shorts
3013,8,food,213.0,0,13.0,1100.0,30,farms
3014,9,film & video,1361.0,0,10.0,4852.0,30,narrative film
3015,64,film & video,3259.0,0,21.0,11837.28,60,television
3016,0,food,0.0,0,24.0,38.01,45,drinks
3017,6,food,156.0,0,14.0,25917.11,30,farms
3018,63,food,9705.0,0,10.0,17000.0,60,cookbooks
3019,143,film & video,11336.0,1,24.0,10000.0,41,narrative film
3020,2,food,60.0,0,19.0,65000.0,60,farms
3021,5,food,43.0,0,15.0,35641.17,30,drinks
3022,415,food,18509.0,1,23.0,15000.0,34,cookbooks
3023,1,food,5.0,0,22.0,834915.71,30,farms
3024,155,film & video,13854.0,1,24.0,10000.0,30,science fiction
3025,1334,food,79187.0,1,25.0,30000.0,31,small batch
3026,1,film & video,10.0,0,23.0,2693472.11,30,television
3027,113,film & video,58830.8,1,15.0,2358.65,31,shorts
3028,11,food,608.0,1,11.0,300.0,43,food trucks
3029,65,film & video,5115.44,1,14.0,5000.0,60,narrative film
3030,3,film & video,111.0,0,4.0,5000.0,30,television
3031,0,food,0.0,0,20.0,15000.0,30,farms
3032,16,film & video,35000.8,1,24.0,1788.55,30,shorts
3033,6,film & video,10.0,0,27.0,250000.0,60,movie theaters
3034,114,food,15621.77,1,22.0,15000.0,20,drinks
3035,0,film & video,0.0,0,24.0,10000.0,55,music videos
3036,19,film & video,532.0,1,17.0,500.0,19,science fiction
3037,68,food,15140.0,1,16.0,15000.0,35,food trucks
3038,34,film & video,26068.8,1,10.0,1308.85,50,shorts
3039,3,food,71.29,0,14.0,39403.9,60,drinks
3040,4,film & video,33.0,0,23.0,100000.0,30,webseries
3041,84,film & video,7036.66,1,19.0,7000.0,30,webseries
3042,23,film & video,5280.0,1,23.0,5000.0,30,narrative film
3043,12,film & video,540.0,0,14.0,5000.0,21,thrillers
3044,0,food,0.0,0,22.0,80000.0,30,food trucks
3045,4,film & video,295.0,0,24.0,7000.0,45,science fiction
3046,13,film & video,284.0,1,19.0,325.12,46,shorts
3047,0,food,0.0,0,21.0,200000.0,30,drinks
3048,0,food,0.0,0,23.0,1246.51,30,bacon
3049,26,film & video,1911.0,1,15.0,100.0,60,horror
3050,1,food,1.0,0,25.0,5500.0,58,farms
3051,2,food,22.0,1,18.0,15.0,30,drinks
3052,36,food,1540.0,1,23.0,1921.34,10,events
3053,7,food,180.0,0,21.0,8000.0,44,farmer's markets
3054,171,food,14645.29,1,20.0,6316.26,60,cookbooks
3055,119,film & video,8907.0,1,17.0,8000.0,30,narrative film
3056,8,film & video,1012.0,0,24.0,15000.0,42,television
3057,244,food,25060.0,1,20.0,25000.0,32,farms
3058,28,film & video,5000.0,1,14.0,5000.0,30,shorts
3059,2,film & video,11.0,0,22.0,150000.0,30,television
3060,28,film & video,1443.0,1,16.0,1000.0,61,narrative film
3061,63,film & video,5069.69,1,2.0,5000.0,24,narrative film
3062,8,food,390.0,0,12.0,15000.0,45,drinks
3063,152,film & video,11676.0,1,18.0,9000.0,30,webseries
3064,5,food,310.0,0,20.0,200000.0,60,drinks
3065,2,food,2.0,0,16.0,50000.0,60,food trucks
3066,325,food,20664.0,1,11.0,13368.0,31,drinks
3067,35,film & video,731.0,1,22.0,222.97,20,shorts
3068,23,film & video,1295.0,0,23.0,10000.0,30,thrillers
3069,1,food,5.0,0,13.0,10000.0,48,farms
3070,15,film & video,30918.8,1,13.0,1531.82,28,narrative film
3071,1,food,5.0,0,22.0,10000.0,60,food trucks
3072,2,film & video,2.0,0,14.0,5000.0,60,science fiction
3073,5,film & video,76.0,0,24.0,500.0,60,science fiction
3074,1,film & video,1.0,0,25.0,25000.0,30,webseries
3075,0,film & video,0.0,0,16.0,777.52,30,webseries
3076,39,film & video,3121.75,1,22.0,3000.0,32,webseries
3077,201,film & video,123014.0,1,16.0,10794.88,20,horror
3078,3,film & video,42.0,0,21.0,30000.0,47,webseries
3079,24,food,1166.0,0,14.0,3500.0,30,cookbooks
3080,108,film & video,8560.0,1,21.0,6000.0,30,music videos
3081,17,film & video,321.0,1,24.0,400.13,35,shorts
3082,1,food,200.0,0,19.0,2604.58,40,farms
3083,2,film & video,2.0,0,18.0,800000.0,43,webseries
3084,5,film & video,59.0,0,15.0,1954.95,29,thrillers
3085,2,food,60.0,0,21.0,1142700.43,30,drinks
3086,63,film & video,280003.8,1,20.0,14719.42,43,shorts
3087,0,film & video,0.0,0,29.0,25000.0,29,music videos
3088,39,film & video,5244.0,1,10.0,6142.51,30,shorts
3089,8,food,149.0,0,17.0,5000.0,60,drinks
3090,6,food,350.0,0,21.0,7002.0,45,farmer's markets
3091,198,food,16200.0,1,19.0,15000.0,37,drinks
3092,374,food,28776.72,0,19.0,78131.84,51,cookbooks
3093,6,film & video,600.0,1,14.0,600.0,30,webseries
3094,6,food,144.0,0,24.0,5000.0,35,drinks
3095,30,film & video,1556.59,0,17.0,50000.0,40,thrillers
3096,84,food,8726.0,1,18.0,7400.0,35,drinks
3097,118,film & video,13421.17,1,24.0,20036.43,20,television
3098,47,food,2231.0,1,9.0,2000.0,24,drinks
3099,24,food,1878.29,0,20.0,7686.42,31,drinks
3100,35,film & video,1005.0,1,17.0,1442.66,30,webseries
3101,97,food,15216.0,1,21.0,15000.0,30,farmer's markets
3102,4295,"food"",""position"":8,""color"":16725570,""urls"":{""web"":{""discover"":""http:",249087.21,1,22.0,10000.0,33,
3103,18,film & video,850.0,1,12.0,850.0,30,movie theaters
3104,15,film & video,2654.0,1,24.0,2787.15,53,shorts
3105,1,film & video,18.8,0,20.0,1586.09,30,science fiction
3106,31,"food"",""position"":8,""color"":16725570,""urls"":{""web"":{""discover"":""http:",5195.0,1,19.0,5000.0,30,
3107,10,food,900.0,0,23.0,14681.61,60,events
3108,4,food,460.0,0,24.0,5000.0,31,food trucks
3109,13,film & video,1139.29,0,8.0,3770.07,45,science fiction
3110,83,food,4415.0,1,24.0,3000.0,24,drinks
3111,12,film & video,270.0,1,19.0,150.0,30,shorts
3112,5,food,235.0,1,17.0,225.0,9,farmer's markets
3113,7,food,5034.8,1,20.0,259.96,25,drinks
3114,0,film & video,0.0,0,25.0,250000.0,60,television
3115,71,food,2895.0,0,3.0,25000.0,60,drinks
3116,39,film & video,9164.0,1,11.0,9000.0,40,narrative film
3117,63,food,17362.0,1,22.0,15000.0,20,restaurants
3118,158,food,20361.0,1,18.0,20000.0,30,drinks
3119,109,film & video,4801.0,1,16.0,4000.0,30,horror
3120,15,film & video,262.0,1,17.0,77.0,30,webseries
3121,2,film & video,60.0,0,22.0,30000.0,39,television
3122,36,food,1487.0,1,15.0,1214.68,20,drinks
3123,20,film & video,2706.0,1,9.0,2500.0,20,shorts
3124,11,film & video,735.0,0,20.0,5000.0,30,thrillers
3125,0,film & video,0.0,0,18.0,12500.0,34,television
3126,51,film & video,10363.0,1,25.0,10000.0,25,narrative film
3127,16,film & video,2020.0,1,18.0,3112.04,35,shorts
3128,25,food,10100.77,1,23.0,10000.0,30,farms
3129,22,film & video,3890.0,1,19.0,2800.0,24,narrative film
3130,87,food,7803.07,1,18.0,7777.0,31,events
3131,130,film & video,6231.31,1,19.0,5602.64,27,horror
3132,0,film & video,0.0,0,23.0,2000.0,17,romance
3133,11,film & video,387.0,0,24.0,9000.0,30,horror
3134,14,food,671.0,1,22.0,500.0,60,cookbooks
3135,10,film & video,260.0,1,20.0,175.0,11,webseries
3136,36,film & video,504.0,1,25.0,781.26,23,shorts
3137,253,film & video,41378.5,1,12.0,40000.0,24,narrative film
3138,3,film & video,303.0,0,20.0,2500.0,10,television
3139,59,film & video,5237.0,1,17.0,5653.71,44,shorts
3140,85,film & video,5638.27,1,21.0,5000.0,30,shorts
3141,142,film & video,17680.0,1,3.0,15000.0,32,thrillers
3142,67,film & video,4045.0,1,10.0,5302.6,25,shorts
3143,8,food,217.0,0,29.0,12064.32,30,cookbooks
3144,0,food,0.0,0,3.0,79373.54,30,food trucks
3145,0,food,0.0,0,17.0,100000.0,46,food trucks
3146,19,food,1610.0,1,22.0,1935.86,35,farmer's markets
3147,119,film & video,10302.0,1,22.0,10000.0,30,narrative film
3148,158,film & video,20215.0,1,19.0,20000.0,30,webseries
3149,93,food,7847.0,0,3.0,25000.0,44,drinks
3150,0,food,0.0,0,14.0,81233.45,40,food trucks
3151,43,film & video,5685.0,1,21.0,5500.0,31,music videos
3152,4,food,540.0,0,17.0,52000.0,29,drinks
3153,53,film & video,10212.0,1,21.0,10000.0,60,narrative film
3154,327,food,28118.0,1,20.0,25000.0,32,drinks
3155,100,food,5853.0,1,20.0,3000.0,28,cookbooks
3156,1,film & video,550.0,0,19.0,3632.31,30,television
3157,13,film & video,2651.0,1,19.0,2500.0,30,television
3158,0,film & video,0.0,0,25.0,150000.0,60,movie theaters
3159,5,food,151.0,0,4.0,2000.0,60,drinks
3160,27,film & video,520.0,0,10.0,1000000.0,30,television
3161,9,food,1376.0,0,21.0,50000.0,31,events
3162,148,film & video,10077.0,1,18.0,7800.0,36,thrillers
3163,178,food,12045.0,1,21.0,12000.0,28,farms
3164,23,food,3626.0,0,11.0,280000.0,60,farms
3165,85,film & video,81268.8,1,19.0,3998.8,30,shorts
3166,36,film & video,3500.0,1,17.0,3500.0,35,narrative film
3167,72,film & video,5505.0,1,16.0,5000.0,30,webseries
3168,68,film & video,5500.0,1,22.0,5500.0,25,science fiction
3169,853,food,41057.0,1,5.0,25000.0,60,drinks
3170,76,food,55209.17,1,23.0,8160.58,50,drinks
3171,0,food,0.0,0,15.0,50.0,30,bacon
3172,40,film & video,2600.0,1,5.0,2500.0,30,narrative film
3173,37,film & video,2261.0,0,8.0,10000.0,30,thrillers
3174,24,film & video,7115.0,1,24.0,5000.0,58,narrative film
3175,11,food,204.0,0,17.0,1290.33,20,drinks
3176,555,film & video,41927.0,1,18.0,40000.0,30,narrative film
3177,0,food,0.0,0,20.0,25000.0,35,food trucks
3178,33,film & video,3170.0,1,24.0,3000.0,33,narrative film
3179,1,food,1.0,0,22.0,84607.5,45,drinks
3180,48,food,7536.0,1,22.0,7500.0,45,community gardens
3181,6,food,327.77,0,22.0,10000.0,21,farms
3182,21,food,1215.2,1,18.0,500.0,33,small batch
3183,4,film & video,54.0,0,24.0,20000.0,60,thrillers
3184,7,food,1285.0,0,23.0,10000.0,20,food trucks
3185,196,film & video,13000.0,1,18.0,12000.0,30,webseries
3186,41,film & video,1311.0,1,17.0,700.0,13,horror
3187,0,food,0.0,0,25.0,5000.0,30,cookbooks
3188,26,film & video,20110.0,1,15.0,1050.84,25,webseries
3189,3,food,61.0,0,7.0,45000.0,30,farmer's markets
3190,5,food,398.0,0,20.0,14500.0,30,cookbooks
3191,74,film & video,5601.0,1,23.0,4000.0,30,webseries
3192,9,food,866.32,0,17.0,3735.17,30,drinks
3193,144,film & video,7574.55,1,14.0,5000.0,30,webseries
3194,1,film & video,1.0,0,24.0,193.25,21,music videos
3195,0,food,0.0,0,23.0,7459.07,30,food trucks
3196,0,food,0.0,0,28.0,100000.0,30,food trucks
3197,192,film & video,14235.0,1,22.0,10000.0,21,webseries
3198,3,food,176.0,0,8.0,5000.0,30,drinks
3199,9,film & video,3800.0,0,8.0,3053.49,35,science fiction
3200,48,food,2102.0,0,21.0,20000.0,30,farms
3201,10,film & video,4600.0,1,23.0,4000.0,28,webseries
3202,8,food,366.0,0,20.0,14000.0,35,farms
3203,3,food,3.0,0,20.0,314.53,9,cookbooks
3204,2,food,13.0,0,26.0,69700.0,31,farms
3205,14,film & video,6101.0,1,23.0,6000.0,30,horror
3206,163,film & video,15673.37,1,21.0,15000.0,21,television
3207,1,film & video,5.0,0,22.0,19999.0,30,music videos
3208,12,film & video,10626.0,1,21.0,7500.0,33,narrative film
3209,50,food,1594.0,0,24.0,3800.0,21,cookbooks
3210,59,film & video,158368.8,1,20.0,7952.48,35,shorts
3211,8,food,535.0,0,4.0,85085.28,23,farms
3212,13,film & video,203.0,0,24.0,100000.0,60,science fiction
3213,65,film & video,5051.0,1,20.0,7040.0,28,horror
3214,2,film & video,31.0,0,15.0,15000.0,60,horror
3215,64,film & video,3705.0,1,23.0,3500.0,16,narrative film
3216,140,film & video,11330.6,1,12.0,7210.37,30,webseries
3217,24,food,2846.32,1,21.0,1697.0,33,food trucks
3218,1,food,25.0,0,10.0,3215.55,43,cookbooks
3219,8,food,367.0,0,26.0,10000.0,46,farmer's markets
3220,1178,food,57865.0,1,12.0,25000.0,30,farms
3221,30,food,1055.0,1,18.0,1000.0,30,drinks
3222,183,film & video,7730.0,1,25.0,7000.0,24,narrative film
3223,148,film & video,40510.0,1,21.0,40000.0,31,narrative film
3224,2,film & video,125.0,0,20.0,2720.4,30,science fiction
3225,0,film & video,0.0,0,2.0,500000.0,60,television
3226,207,film & video,28550.0,1,16.0,15000.0,29,shorts
3227,1,film & video,50.0,0,20.0,4814.8,30,thrillers
3228,40,film & video,7500.0,1,15.0,7500.0,31,narrative film
3229,10,food,152.0,0,11.0,2789.94,60,drinks
3230,156,film & video,15246.03,1,19.0,15000.0,30,webseries
3231,24,film & video,2118.0,1,19.0,1600.0,40,science fiction
3232,57,film & video,8226.0,1,19.0,8000.0,29,shorts
3233,0,food,0.0,0,16.0,10000.0,30,farms
3234,0,food,0.0,0,20.0,50000.0,49,events
3235,242,film & video,7860.66,1,19.0,1200.0,30,webseries
3236,58,film & video,3515.29,1,7.0,1972.67,30,shorts
3237,66,film & video,10671.0,1,25.0,10000.0,30,thrillers
3238,2,film & video,6.0,0,25.0,26018.53,18,music videos
3239,82,food,6462.0,0,22.0,20000.0,30,drinks
3240,90,film & video,6115.59,1,21.0,5200.0,30,science fiction
3241,1112,food,91465.0,1,11.0,45000.0,31,cookbooks
3242,10,film & video,1318.0,0,26.0,50000.0,34,movie theaters
3243,81,food,4212.99,1,7.0,3019.37,45,restaurants
3244,53,food,3317.0,0,19.0,13000.0,35,farmer's markets
3245,88,food,8827.0,1,19.0,7500.0,31,drinks
3246,23,film & video,2850.0,1,22.0,2650.0,18,shorts
3247,23,film & video,1609.0,1,22.0,1500.0,21,shorts
3248,12,"food"",""position"":8,""color"":16725570,""urls"":{""web"":{""discover"":""http:",1388.8,1,19.0,42.23,49,
3249,0,film & video,0.0,0,21.0,50000.0,30,music videos
3250,1,film & video,1.0,0,24.0,49400.0,56,webseries
3251,5,film & video,9.0,0,23.0,495859.57,30,television
3252,4,film & video,81.0,0,21.0,60000.0,30,television
3253,97,film & video,6349.0,1,11.0,5000.0,30,shorts
3254,2,food,105.0,0,11.0,1500000.0,60,farmer's markets
3255,0,film & video,0.0,0,20.0,250000.0,60,thrillers
3256,0,film & video,0.0,0,22.0,35000.0,30,television
3257,55,food,7355.0,1,26.0,7000.0,32,farms
3258,166,food,25422.0,1,16.0,25000.0,32,drinks
3259,3,film & video,17.0,0,26.0,3000.0,60,horror
3260,4,food,92.0,0,16.0,1600.0,30,farms
3261,2,film & video,56.0,0,22.0,12698.98,60,thrillers
3262,1,food,25.0,0,17.0,8000.0,30,food trucks
3263,85,food,21197.0,1,20.0,19899.18,21,small batch
3264,5,film & video,159.0,0,23.0,65000.0,45,science fiction
3265,0,film & video,0.0,0,23.0,5000.0,45,science fiction
